Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,vader_scores,vader_compound,vader_pos,vader_neu,vader_neg,roberta_neg,roberta_neu,roberta_pos,pipeline_label,pipeline_score
138,B002SRYRE8,A21E0OJ4DSKXNA,Smileface,0,0,5,1342051200,Happy Face,Delicious. I cannot get Australian ginger where I live. This compares favorably to Australian Ginger I've purchased in other cities. Now I can enjoy it without traveling.,"{'neg': 0.0, 'neu': 0.689, 'pos': 0.311, 'compound': 0.8591}",0.8591,0.311,0.689,0.0,0.024912089109420776,0.10337318480014801,0.8717146515846252,POSITIVE,0.9997684359550476
139,B002SRYRE8,A1FJJQA34W0F4K,"Gettin Real ""gettin real""",0,0,5,1329177600,Simply the BEST!,"I keep trying other brands.... cheaper brands. Stupid me! This ginger IS soooo worth the money. Tender, moist and never a let down.","{'neg': 0.15, 'neu': 0.773, 'pos': 0.077, 'compound': -0.4199}",-0.4199,0.077,0.773,0.15,0.15640000998973846,0.24645081162452698,0.597149133682251,POSITIVE,0.9994801878929138
140,B002SRYRE8,A20PK3OCKRRSA5,Mrs. J. Todd,0,0,5,1268265600,Excellent Product/Life Saver,"My son has had acid reflux since birth and has been on every medication available with no improvement, Until an older gentleman came into his work place and told him about this product and I automatically ordered it for him. I was really not expecting any better results than the 1000 other things we have tried. What a surprise! He has not had any heartburn or symptoms since day 2 of starting eating one piece of this Ginger each morning. He can now eat anything and actually enjoy it. This product was a God send for him. Thank you all for it!","{'neg': 0.043, 'neu': 0.833, 'pos': 0.125, 'compound': 0.835}",0.835,0.125,0.833,0.043,0.024401623755693436,0.071605384349823,0.9039929509162903,POSITIVE,0.9677538275718689
141,B001GVISJW,ARS5Q7LR6HWPG,"N. Pine ""pcone""",0,0,4,1314489600,Nice snack,I bought this for our office to give people something sweet to snack on.  Because it's bite size it's easier for people to grab a couple a pieces rather than an entire licorice stick. My only complaint is that one of the bags broke open in shipping.,"{'neg': 0.098, 'neu': 0.787, 'pos': 0.114, 'compound': 0.2023}",0.2023,0.114,0.787,0.098,0.2408108413219452,0.4319048821926117,0.3272843062877655,NEGATIVE,0.9989237189292908
142,B001GVISJW,A2YIO225BTKVPU,"Angel_Boy ""Treat the people around you the wa...",0,0,4,1301788800,Good Licorice,Twizzlers brand licorice is much better than that other well known brand.<br />If you can get these for $2 to $2.50 a package with free s/h it's a good deal.<br />The black and cherry have good taste; but the strawberry taste was too delicate and barely there,"{'neg': 0.0, 'neu': 0.782, 'pos': 0.218, 'compound': 0.7814}",0.7814,0.218,0.782,0.0,0.016400784254074097,0.08700897544622421,0.8965902924537659,NEGATIVE,0.9656116366386414
143,B001GVISJW,A1ROND7G1QTOFY,Karon Dixon,0,0,5,1285804800,I love these!!!!!!!!,"I love these.........very tasty!!!!!!!!!!!  Infact, I think I am addicted to them.<br />Buying them in packs of 6 bags - is very reasonable than going to Target and getting a bag.  Savings are about a $1.00 a bag.  I use subscribe and save on these and several other product.  I love subscribe and save!!!!!!!!!!!","{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.9296}",0.9296,0.237,0.763,0.0,0.0025162994861602783,0.007232639938592911,0.9902510643005371,POSITIVE,0.9977263808250427
144,B001GVISJW,A1Z54EM24Y40LL,c2,0,0,5,1269129600,Great for the kids!,"If you are looking for a less messy version of licorice for the children, then be sure to try these!  They're soft, easy to chew, and they don't get your hands all sticky and gross in the car, in the summer, at the beach, etc. We love all the flavos and sometimes mix these in with the chocolate to have a very nice snack! Great item, great price too, highly recommend!","{'neg': 0.059, 'neu': 0.667, 'pos': 0.274, 'compound': 0.9653}",0.9653,0.274,0.667,0.059,0.0021510724909603596,0.011133489198982716,0.9867154955863953,POSITIVE,0.9997280240058899
145,B001GVISJW,A281387UUS2IN5,Beantown Jim,0,1,3,1271548800,Bite sized,"I might be mistaken, but it appears that the pieces in this bag were reduced in size.  If they did do that, it was doubtlessly done to make it appear that the buyer got a better deal, having so many pieces after all.  The problem is that the pieces have to be a certain size in order to have enough flavor for your eating experience.  As it is, you have to use 2 or 3 pieces to match the old piece size;  it is not the same.","{'neg': 0.058, 'neu': 0.841, 'pos': 0.102, 'compound': 0.6124}",0.6124,0.102,0.841,0.058,0.505225658416748,0.4370696246623993,0.05770470201969147,NEGATIVE,0.9997332692146301
146,B0017I8UME,A2NH6XPAZG881D,MarkD,2,2,5,1240012800,Sweet with a nice kick!,"Being a fan of Newman's Pineapple salsa for quite a while, I was looking for a comparable salsa.  This is one of the best tasting salsas I've ever had.  My daughters love it too.  They don't like super chunky salsa and the Berry Mango has a nice smooth texture with small mango pieces.  The salsa is not too sweet, just sweet enough and although it's mild, it has a nice little kick to it.  At this price, it's a steal!","{'neg': 0.144, 'neu': 0.677, 'pos': 0.178, 'compound': 0.6341}",0.6341,0.178,0.677,0.144,0.005146584939211607,0.034386664628982544,0.960466742515564,POSITIVE,0.9996594190597534
147,B0017I8UME,AKX0RW482WAFD,Barbie,2,2,2,1224633600,BROKEN BOTTLE BOTTOMS!,"The SALSA smelled delicious, as I think it probably was - but, unfortunately, the person, at AMAZON, that is a packer (there is probably several) had very little ""stuffing"" to work with, especially on the bottoms.  Therefore, the bottoms were broken on all three bottles. As I reached for my computer; I was told NO RETURNS (cause it's a food item).  I then looked for a CUSTOMER SERVICE tag; and I found ""none"" on their NEW FACE LIFT.  THEY SEEM TO BE PROUD OF THEIR NEW FACE LIFT BUT...THEY SHOULD AT LEAST HAVE A PLACE TO CONTACT THEM IN EMERGENCIES!  LIKE: I BUY A LOT OF ""STUFF"" AND IT ALL COMES IN STYROFOAM BOXES.  NEVER WOULD I SHIP THINGS<br />ESPECIALLY SALSA - IN A CARDBOARD BOX WITH JUST A STRIPE OF LARGE BUBBLE WRAP ON IT.  NO MATTER HOW MUCH THE CARRIER (FED EX) IS CAREFUL, IT'S GOING TO BREAK SOMEWHERE ALONG THE LINE.  ESPECIALLY IN AN ALL GLASS CONTAINER!  BARBARA L. S.","{'neg': 0.087, 'neu': 0.783, 'pos': 0.13, 'compound': 0.7567}",0.7567,0.13,0.783,0.087,0.3634233772754669,0.41858401894569397,0.2179926633834839,NEGATIVE,0.9982360601425171
148,B0017I8UME,ATBE88PKKQTRA,Matthew R Lehmkuhler,0,0,5,1344384000,Love the salsa!!,This is one of the best salsas that I have found in a long time but stay away from the variety pack. The other two that come with it are not worth your money.,"{'neg': 0.058, 'neu': 0.867, 'pos': 0.075, 'compound': 0.1533}",0.1533,0.075,0.867,0.058,0.055790264159440994,0.12982317805290222,0.8143865466117859,NEGATIVE,0.9961658716201782
149,B0064KU9HO,AJFIH0DZYJF7T,Lisa Barton,0,0,3,1350345600,Ehhh...,These remind me of dog treats I made once using pumpkin and cinnamon. They're kind of bland and not my favorite Back To Nature product. But my finace really loves them so that's where the three stars come from.,"{'neg': 0.04, 'neu': 0.833, 'pos': 0.127, 'compound': 0.6956}",0.6956,0.127,0.833,0.04,0.044037945568561554,0.18290486931800842,0.773057222366333,POSITIVE,0.9978185892105103
150,B0037ZFEW4,ABTKZKAWOK4DC,huntersgun,3,3,5,1326153600,awesome cornmeal,"This is the best cornmeal. I made regular cornbread and hot water cornbread with this meal and both were outstanding. Also fried some oysters with this meal, it gave them a great texture and flovor.","{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.9231}",0.9231,0.291,0.709,0.0,0.001293348497711122,0.01313210278749466,0.98557448387146,POSITIVE,0.9997032284736633
151,B00374XSVY,AC567LXSKDNC1,Teeebooo,0,0,5,1341446400,GREAT marinade!,"This is a fabulous marinade!  I love to use it for chicken, either baked in the oven OR on the grill.  This has enough flavor & flair, I've even used it for dinner parties, only to receive rave reviews from my guests!! DEFINITELY worth the price! Super cheap and super easy! Love it!","{'neg': 0.0, 'neu': 0.564, 'pos': 0.436, 'compound': 0.9858}",0.9858,0.436,0.564,0.0,0.0015664430102333426,0.0068320888094604015,0.9916014075279236,POSITIVE,0.9997960925102234
152,B00374XSVY,A2PW7DRW757OL0,Chris,0,0,5,1335052800,Awesome stuff,Works with chicken fish beef or pork. Fast easy and makes it taste excellent. Plus buying in bulk is more than 50% off from box stores,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.765}",0.765,0.216,0.784,0.0,0.0020130511838942766,0.06240011751651764,0.9355868101119995,POSITIVE,0.9889601469039917
153,B005P0HHGK,AISCBGJRPPZ5G,"KT ""loves to read""",0,0,4,1326585600,tastes good,Got this for my brother who is on Jorge Cruise diet and decided to try one for myself.  It actually tastes pretty good.,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.7269}",0.7269,0.225,0.775,0.0,0.001345400814898312,0.027191422879695892,0.9714632034301758,POSITIVE,0.9996815919876099
154,B002HQAXUW,A17ESTP5T7T1PH,Bumbeda1,1,1,1,1324944000,Rip off Price,"These singles sell for $2.50 - $3.36 at the store for 1 box of 24 singles. I'm not sure why Amazon is selling it for $9.99 for a box of 24 singles.  Hazelnut coffee creamer is my favorite, but truly this is not a good buy.","{'neg': 0.12, 'neu': 0.76, 'pos': 0.12, 'compound': 0.2502}",0.2502,0.12,0.76,0.12,0.7083696126937866,0.23563291132450104,0.055997513234615326,NEGATIVE,0.999510645866394
155,B000SV90J8,A1CY94Z8YWQV12,Karas M. Stewart,1,1,5,1267401600,JELL-O,AWESOME!!! such a yummy flavor I got it as a healthy alternative to the desserts we normally eat and I am so glad that I did there are so many things you can do with Jello desserts and still have them taste good and be good for you. I will definitentally be purchasing this product again the flavor was so wonderful.,"{'neg': 0.0, 'neu': 0.647, 'pos': 0.353, 'compound': 0.9803}",0.9803,0.353,0.647,0.0,0.001630087150260806,0.005390058737248182,0.9929798245429993,POSITIVE,0.9998469352722168
156,B000SV90J8,A3OO3TXDSIJDHY,pianolover,0,0,5,1323648000,Great flavor of Jell-o.,"I went to 4 grocery stores looking for this flavor of Jello for my green tomato jam recipe and finally found it here. This jello is wonderful! Evidently it's only carried in the stores during the summer but with harvest time in the Fall, I couldn't find it anywhere in town. This Jello tastes like watermelon and the jam recipe I made with it takes like watermelon jam! Great made as regular Jello too. Yummy!","{'neg': 0.0, 'neu': 0.768, 'pos': 0.232, 'compound': 0.9681}",0.9681,0.232,0.768,0.0,0.0019889993127435446,0.012380140833556652,0.9856309294700623,POSITIVE,0.9991241097450256
157,B0036VM05I,AUIVXYS8E4DEX,Dr. Christopher Lee,1,1,5,1327708800,Great Deal,What a deal this is the healthiest salt you can use.  This box should last our family the year no problem.  Iodized sea salt will not raise your blood pressure as regular salt will.,"{'neg': 0.191, 'neu': 0.809, 'pos': 0.0, 'compound': -0.7269}",-0.7269,0.0,0.809,0.191,0.0220017246901989,0.16944822669029236,0.8085500597953796,POSITIVE,0.9706883430480957
158,B0036VM05I,A335SFRERY214N,"D. Melo ""Character Connoisseur""",0,0,5,1349481600,Great tasting sea salt WITH iodine,"Perfect size sea salt for the table or the picnic basket.  We love it. Shakes well, no clumping and flows freely.","{'neg': 0.071, 'neu': 0.514, 'pos': 0.415, 'compound': 0.8934}",0.8934,0.415,0.514,0.071,0.00236681685782969,0.02850351482629776,0.9691296815872192,POSITIVE,0.9997277855873108
159,B000ITVLE2,A3NID9D9WMIV01,"Louie Arrighi ""Lou da Joo""",17,19,5,1260057600,tastes very fresh,"<span class=""tiny""> Length:: 0:26 Mins<br /><br /></span>The expiration date is 21 months from the day I bought this product. The tuna, tomato combination is delicious. This is one of the many items I re-order on Amazon every month or so.<br />edit: added a short video, so you see what this combination looks like.<br /><br />I was wearing one of those headlamps, but I didn't do a good job focusing on the tuna.<br />I should film it over, but it doesn't look like many people view this product anyway.","{'neg': 0.065, 'neu': 0.893, 'pos': 0.042, 'compound': -0.4721}",-0.4721,0.042,0.893,0.065,0.12988537549972534,0.329074501991272,0.5410401225090027,NEGATIVE,0.9228243231773376
160,B000ITVLE2,A395S4RA1X7BFB,Pen_Name123,3,3,5,1315872000,Simple but good,I've never heard of the SAFCOL brand before but I was tired of only trying the typical pouches; Starkist and Chicken of the Sea. I was really surprised as I thought it was a bit better than the other brands and with less seasoning.,"{'neg': 0.081, 'neu': 0.779, 'pos': 0.14, 'compound': 0.4194}",0.4194,0.14,0.779,0.081,0.08064918220043182,0.2768527865409851,0.6424980163574219,NEGATIVE,0.9907034635543823
161,B000ITVLE2,ADL44P8Z4A3M5,"A. Goldsmith ""Media Hound""",2,2,5,1323043200,tasty!,"these are the best tasting tuna pack they make in my opinion - make a great on the go snack, and really satisfying with the tomato","{'neg': 0.0, 'neu': 0.644, 'pos': 0.356, 'compound': 0.9117}",0.9117,0.356,0.644,0.0,0.0012850059429183602,0.010186662897467613,0.988528311252594,POSITIVE,0.9998238682746887
162,B000ITVLE2,A1K37I9HWF3SAI,James R. Mckinney,1,1,3,1349222400,Not the greatest tasting..,"I have always purchased Star-Kist tuna but thought I would try this brand for a change of pace. The taste of the tuna was not pleasant, too much basil and other spices for me.","{'neg': 0.106, 'neu': 0.894, 'pos': 0.0, 'compound': -0.5504}",-0.5504,0.0,0.894,0.106,0.9152982831001282,0.0786534994840622,0.006048231385648251,NEGATIVE,0.9988621473312378
163,B000ITVLE2,A6Y8N2GHDH0ZO,Matty,0,0,4,1348272000,Not Bad,"I'm not familiar with the Safcol brand but being a tuna addict, gave this a shot. The tuna tastes like it's good quality but I found the tomato basil flavor to be a bit bland. It's better than something plain but it didn't pack the punch I was hoping for. It's still a great option for a low calorie, low fat meal.","{'neg': 0.072, 'neu': 0.652, 'pos': 0.276, 'compound': 0.9517}",0.9517,0.276,0.652,0.072,0.02491825632750988,0.14422965049743652,0.8308521509170532,NEGATIVE,0.9590995907783508
164,B000ITVLE2,A5X6PJANY4XW4,"Tcat Houser ""A Customer""",0,0,5,1348099200,"Right size, taste","I found it much tastier than the plain tuna pouches out there. Excellent quality, and no need to 'dress it up'.<br /><br />I put it the micro on about 20% power for 1 minute and Shazam!<br /><br />I believe a little heating brings out the flavor.","{'neg': 0.047, 'neu': 0.869, 'pos': 0.085, 'compound': 0.4199}",0.4199,0.085,0.869,0.047,0.004377313423901796,0.05193096026778221,0.9436917304992676,POSITIVE,0.9984739422798157
165,B000ITVLE2,ARTBQH9WOZTIV,"Billy Wilson ""amzrview""",0,4,1,1269216000,Tasteless but low calorie,Seriously this product was as tasteless as they come. There are much better tasting products out there but at 100 calories its better than a special k bar or cookie snack pack. You just have to season it or combine it with something else to share the flavor.,"{'neg': 0.025, 'neu': 0.752, 'pos': 0.223, 'compound': 0.8957}",0.8957,0.223,0.752,0.025,0.36830830574035645,0.4251973628997803,0.2064943164587021,NEGATIVE,0.9689644575119019
166,B003TQQKFQ,A2TUJ3MOKXZVYK,Amy,1,1,5,1338508800,This stuff is sooooo good!,"I read about pomegranate molasses so I had to try it! I haven't made anything with it yet, just eaten a little bit at a time but WOW is it decadent! It's dark, syrupy, sour, and a little sweet. A dab of this and I forget about dessert. It's just a really unique flavor with a pleasing metallic undertone. Yum!! I'm going to try making fesenjan next :-)","{'neg': 0.032, 'neu': 0.717, 'pos': 0.251, 'compound': 0.9597}",0.9597,0.251,0.717,0.032,0.0017836920451372862,0.01760403998196125,0.9806122183799744,POSITIVE,0.9992547631263733
167,B003TQQKFQ,A2QHQM3HHFUSHG,Catherine Lea,2,3,5,1334102400,Best Stuff Ever,"Used this in Moroccan recipes, as a syrup in a brilliant mixed beverage and as a swirled topping on sliced oranges soaked in orange water.  Wonderful, wonderful stuff!","{'neg': 0.0, 'neu': 0.657, 'pos': 0.343, 'compound': 0.9098}",0.9098,0.343,0.657,0.0,0.0016492159338667989,0.028126465156674385,0.9702243208885193,POSITIVE,0.9998489618301392
168,B007B9J6G2,A34YK0ZTWOR858,NikkiBast,1,1,1,1345420800,Very Low quality,"I don't know how long these sat on the back of a shelf somewhere, but they were so old that they wouldn't cook.  I had to throw half of them out, because the skins were damaged, a clear sign of dried beans past their prime.  I can't even return these or ask for a refund, because food is not returnable.  Will find a different brand to use.  For now, I have about fifty servings of beans to throw away.","{'neg': 0.05, 'neu': 0.905, 'pos': 0.045, 'compound': -0.1154}",-0.1154,0.045,0.905,0.05,0.9482188820838928,0.0469035878777504,0.004877555184066296,NEGATIVE,0.9995507597923279
169,B0064KO0BU,A34D61RQILOKIJ,TampaBayGal,1,1,1,1350086400,Not Banana Runts,"Besides being smaller than runts, they look the same and have the same consistency.  Unfortunately, they taste nothing like banana runts...nor do they even taste good.  Yucky stuff.  Trying to return with vendor.","{'neg': 0.186, 'neu': 0.74, 'pos': 0.074, 'compound': -0.5283}",-0.5283,0.074,0.74,0.186,0.934390127658844,0.057042196393013,0.008567595854401588,NEGATIVE,0.9993264675140381
170,B0064KO0BU,AAV3AEI6YSYA2,sue,0,0,3,1345766400,Banana Heads Not Banana Runts,"The item over all was fine, but the Banana Heads are not just like Banana Runts they are alot smaller. Also when I received the item, the packaging was not great. The Banana Heads had come open during shipping and were all over the packing envelope.","{'neg': 0.141, 'neu': 0.832, 'pos': 0.028, 'compound': -0.7721}",-0.7721,0.028,0.832,0.141,0.6941105723381042,0.2639615535736084,0.04192790389060974,NEGATIVE,0.9987815022468567
171,B0064KO0BU,A104Y49ZQ4CYJ2,"H. Adams ""hollya""",0,0,5,1344816000,Worked great!,"I purchased as a giveaway for a baby shower with Jungle theme! They worked out perfect for 25 small bags of candy. I purchased 5#. If you want more than 25 small bags, I would purchase a larger bag.","{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.6476}",0.6476,0.146,0.854,0.0,0.001767135807313025,0.05757550895214081,0.9406573176383972,NEGATIVE,0.6861341595649719
172,B001IUKD76,A2KVCXTQVN18KI,"A. Martin ""tony_fourbu""",3,3,5,1283299200,Ricore forever,"I have drunk Ricore since my mother allowed be to drink caffeine. I love this stuff in milk.<br />It's much smoother and tastier than instant coffee with milk. I am French and live in the US,<br />and bring back boxes of Ricore at every opportunity. Savora is another hidden gem you can bring<br />back. Check it out.","{'neg': 0.04, 'neu': 0.844, 'pos': 0.116, 'compound': 0.6808}",0.6808,0.116,0.844,0.04,0.0059573715552687645,0.048739414662122726,0.9453032612800598,POSITIVE,0.9994447827339172
173,B001IUKD76,A2K8UBI64T0BM8,A. Carriglio,3,3,5,1262131200,Delicious!,"I first had this drink when my mother brought it back with her from a visit to her home in Brittany France and thought it was delicious!  I wish it were a bit cheaper but other than that, I love this product!","{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.8906}",0.8906,0.237,0.763,0.0,0.0021157125011086464,0.01113411970436573,0.9867501854896545,POSITIVE,0.9997451901435852
174,B0081XN2HQ,A3HUV0ZQPXO3V7,Pink Dandy Chatter,0,0,5,1344902400,"Fluffy, Soft, Delicious and Sugary Sweet","I couldn't wait to try the 8&#8243; Cinnamon Coffee Cake because it is made with fresh eggs, creamy sour cream, Madagascar Bourbon Vanilla and is topped and filled with cinnamon streusel. This 8&#8243; Cinnamon Coffee Cake is available online for only $18.95. Now, I have had my fair share of cinnamon coffee cakes, but, let me just tell you that the FantasiCakes Cinnamon Coffee Cake really ""takes the cake"" with size, price, quality and taste.<br />The cake arrived very fast and was carefully packaged so that it arrived in almost perfect condition. It also comes with a large tub of white icing that you can drizzle over the top, before serving. I couldn't believe how large the size was and it actually fed my family of 5 for us to enjoy during breakfast, for three days. The cake itself is thick and almost has a solid but sponge cake type consistency that is really moist and very filling. The flavors are to die for with the sticky cinnamon outside and sweet cinnamon and vanilla swirled throughout the inside of the cake. The icing really tops it off beautifully and gives it that moist and sticky sweet flavor. Pair the cake with your morning coffee and you've got the perfect breakfast treat!","{'neg': 0.022, 'neu': 0.788, 'pos': 0.189, 'compound': 0.9901}",0.9901,0.189,0.788,0.022,0.004908450413495302,0.04805465787649155,0.947036862373352,POSITIVE,0.9836593866348267
175,B0025VRCJY,A3PPOTV6659ATF,Jerald,5,6,4,1280793600,Great but not as good as it was back in the day as a teen,I used to love these growing up and stopped drinking water and lemon juice from this brand about 5-6 years ago. This stuff used to be so strong i used to just pour some in my mouth and get that alive feeling going. It feels like the product went through changes which added more water or something to make it not so strong. The stronger it is the less you use as well. The product is still really good but the taste is the same quality as the cheaper brand names almost. I thought  these would go fast but hey all lemon stuff i love unless it goes bad. This is a good product just wish it still had that hit me in the mouth chug sensation it used to be like.,"{'neg': 0.04, 'neu': 0.722, 'pos': 0.237, 'compound': 0.9782}",0.9782,0.237,0.722,0.04,0.042037755250930786,0.16823099553585052,0.7897312045097351,POSITIVE,0.9669740200042725
176,B0025VRCJY,A2VYRRDJN2UKWB,"Dario Quinonez ""aprilkid""",1,1,5,1299974400,EXCELLENT LEMON JUICE,"One of the best lemon juice that I have tried. I am recurring customer due to the high quality of this product. When the season for fresh lemos is out, this one supplement our need for the citrus on the kitchen or refreshments.<br /><br />I will continue buying it.","{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.7579}",0.7579,0.126,0.874,0.0,0.0014610911021009088,0.017898019403219223,0.9806408882141113,POSITIVE,0.9994175434112549
177,B0025VRCJY,A2ACUGNVT36JYX,Lyannah,0,0,5,1325203200,Great Product,This lemon juice is a must in my kitchen year-round. It has a powerful flavor and you don't need much of it to zest up a dish. I add a spritz of it to my water nearly every day.<br /><br />I will buy this product again and again.,"{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.4215}",0.4215,0.062,0.938,0.0,0.0027336778584867716,0.04397879168391228,0.9532875418663025,POSITIVE,0.9990071654319763
178,B0025VRCJY,A3F8JQ5J29GWUV,qv240,0,0,5,1315526400,Handy,"Fast delivery and good product. This is the same lemon juice concentrate you can find in stores and it's really handy to have around to add to sauces, dressings, etc. Such a pain to squeeze fresh juice everytime you need it, nevermind having the lemons on hand to begin with.","{'neg': 0.058, 'neu': 0.794, 'pos': 0.148, 'compound': 0.6249}",0.6249,0.148,0.794,0.058,0.03318728134036064,0.1721029132604599,0.7947098016738892,POSITIVE,0.9982870221138
179,B0025VRCJY,A3L9ZT7SRJYLVH,"JDTexan ""JDTexan""",0,2,4,1293926400,ReaLemon Juice from Amazon.,"This is not as good as the Frozen Lemon juice, but it is good. It has a slightly odd flavor, perhaps from a preservative. Sure wish I could order the frozen juice!","{'neg': 0.2, 'neu': 0.63, 'pos': 0.171, 'compound': 0.1203}",0.1203,0.171,0.63,0.2,0.06252644956111908,0.18336495757102966,0.7541085481643677,POSITIVE,0.999447762966156
180,B005CJVVJ8,A3O8ZE8BHREE0W,Tom Falcon,8,8,4,1314316800,"relaxing, almost like something you smoke","Couldn't believe it when told how relaxing this beverage was. Seriously, drink it only if you are getting ready for a nap or bedtime. If you have plans to drive or perform any other activity not recommended.<br /><br />I feel my arms and legs almost tingle with relaxation. After a short time my eyes start to get droopy and I am in another place.<br /><br />Love this stuff.","{'neg': 0.048, 'neu': 0.829, 'pos': 0.122, 'compound': 0.7458}",0.7458,0.122,0.829,0.048,0.01138389017432928,0.05427660793066025,0.9343394637107849,POSITIVE,0.9992243051528931
181,B005CJVVJ8,A3BSTFFIKK5YTW,"BOATS99 ""BOATS99""",6,6,4,1327968000,Never paid that much !,I bought these at Grocery Outlet here in the Seattle Tacoma are for $4.00 a case of tweleve not paying $38.00 Yes 3 for a dollar. I like the taste not great but not bad either low calorie will buy more but not at this whacked out price.,"{'neg': 0.076, 'neu': 0.767, 'pos': 0.156, 'compound': 0.6085}",0.6085,0.156,0.767,0.076,0.1188616007566452,0.349050372838974,0.5320879817008972,NEGATIVE,0.9778582453727722
182,B005CJVVJ8,A3F44FUPG97AA9,Monie,1,1,5,1339545600,Marley's Mellow Mood Lite - Half Tea Half Lemonade,"This is an great product. The taste is great, and it works exactly as described. Superb natural sleep aid. AMAZING!","{'neg': 0.0, 'neu': 0.433, 'pos': 0.567, 'compound': 0.9667}",0.9667,0.567,0.433,0.0,0.001888567814603448,0.007512769196182489,0.9905986189842224,POSITIVE,0.9998774528503418
183,B005CJVVJ8,A1AL946PZ24084,Melinda K. Sanders,0,0,3,1334707200,Great product to help you sleep,"WE have been looking for ""natural"" ways to help us sleep since we always seem to be overloaded with stress and a busy schedule. Yes, we'd probably be better served taking a yoga class, but this is a good second choice. This helps you fall asleep and stay asleep. I drank half the first night and that was plenty for me. After about 30 minutes, I was ready for bed! I woke up refreshed and with no sleepy-drug hangover, so that is a huge bonus.<br /><br />I gave the product 3 stars (instead of the 5 it deserves) as their packing job was marginal at best. The product arrived with 2 broken bottles, which at this price is a $6 loss! The bottles are glass and all they did was wrap one layer of the small-bubbled bubble wrap around the case and placed it in a larger box with extra room to move around in that box. Big packing fail, but the product is awesome.","{'neg': 0.088, 'neu': 0.743, 'pos': 0.169, 'compound': 0.943}",0.943,0.169,0.743,0.088,0.025213876739144325,0.10751432180404663,0.8672717809677124,POSITIVE,0.9962550401687622
184,B001KUUNP6,A262Z0S6PT9U16,Lee Thombley,3,3,5,1292716800,Perfect for gluten-free chocolate chip cookies,"We made chocolate chip cookies with BRM Garbanzo Bean Flour and the results were fantastic!  The brown sugar and chocolate mask any bean taste that other reviews have mentioned.  Our friends couldn't discern any difference from classic CCCs.  The texture, body, and elasticity (meaning reduced tendency to fall apart that occurs with most other gluten-free flours) is nice and chewy -- the same as CCCs made with regular flour.  And an added bonus -- the high protein and fiber level (I calculate 2-3 g fiber/cookie) fills you up so that you are satisfied with smaller servings and the glycemic index is significantly lower.<br /><br />I highly recommend this flour even if CCCs are the only thing you make with it.","{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.9577}",0.9577,0.143,0.857,0.0,0.0025648735463619232,0.030259035527706146,0.9671760201454163,POSITIVE,0.9990944862365723
185,B001KUUNP6,A317BY3IPZ83MJ,"James G. Colet ""psychocarp""",3,3,5,1235520000,Garbonzo  Bean Flour,This  is great stuff.  Made some really tasty banana bread.  Good quality and lowest price in town.,"{'neg': 0.11, 'neu': 0.593, 'pos': 0.297, 'compound': 0.6597}",0.6597,0.297,0.593,0.11,0.001950307167135179,0.01299191452562809,0.9850577712059021,POSITIVE,0.9985130429267883
186,B001KUUNP6,A18VJ0WOQAIZYD,Ean Behr,0,0,5,1337299200,yum falafel,"We had trouble finding this locally - delivery was fast, no more hunting up and down the flour aisle at our local grocery stores.","{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.5994}",-0.5994,0.0,0.811,0.189,0.14508111774921417,0.4268398880958557,0.4280790090560913,NEGATIVE,0.9990496039390564
